iter	Passed	Remaining
9021	678465	73546
9022	678532	73470
9023	678605	73395
9024	678685	73320
9025	678770	73246
9026	678851	73171
9027	678914	73095
9028	678980	73019
9029	679053	72943
9030	679122	72867
9031	679223	72795
9032	679301	72720
9033	679382	72645
9034	679458	72570
9035	679554	72497
9036	679637	72423
9037	679719	72348
9038	679797	72274
9039	679872	72198
9040	679937	72122
9041	680005	72046
9042	680079	71971
9043	680148	71895
9044	680226	71820
9045	680288	71743
9046	680343	71666
9047	680419	71591
9048	680493	71516
9049	680569	71440
9050	680638	71365
9051	680731	71291
9052	680837	71219
9053	680916	71145
9054	680998	71070
9055	681105	70998
9056	681222	70927
9057	681317	70854
9058	681389	70779
9059	681463	70703
9060	681537	70628
9061	681613	70553
9062	681683	70477
9063	681749	70401
9064	681820	70325
9065	681905	70251
9066	681972	70175
9067	682045	70099
9068	682136	70026
9069	682204	69950
9070	682273	69874
9071	682345	69799
9072	682422	69723
9073	682495	69648
9074	682564	69572
9075	682633	69496
9076	682689	69419
9077	682762	69344
9078	682847	69270
9079	682903	69192
9080	682987	69118
9081	683058	69042
9082	683154	68969
9083	683211	68892
9084	683276	68816
9085	683330	68739
9086	683400	68663
9087	683469	68587
9088	683521	68510
9089	683580	68433
9090	683639	68356
9091	683706	68280
9092	683770	68204
9093	683832	68127
9094	683910	68052
9095	683993	67978
9096	684073	67903
9097	684130	67826
9098	684201	67750
9099	684273	67675
9100	684336	67598
9101	684410	67523
9102	684474	67447
9103	684540	67371
9104	684611	67295
9105	684689	67220
9106	684755	67144
9107	684827	67069
9108	684896	66993
9109	684962	66917
9110	685027	66841
9111	685098	66765
9112	685165	66689
9113	685243	66614
9114	685307	66538
9115	685385	66463
9116	685460	66388
9117	685530	66312
9118	685627	66239
9119	685720	66166
9120	685815	66092
9121	685894	66017
9122	685971	65942
9123	686028	65866
9124	686088	65789
9125	686149	65712
9126	686216	65636
9127	686290	65561
9128	686365	65486
9129	686418	65409
9130	686537	65337
9131	686609	65262
9132	686702	65189
9133	686794	65115
9134	686859	65039
9135	686967	64967
9136	687062	64893
9137	687139	64818
9138	687200	64742
9139	687268	64666
9140	687343	64591
9141	687405	64514
9142	687468	64438
9143	687535	64362
9144	687602	64286
9145	687664	64210
9146	687727	64133
9147	687799	64058
9148	687877	63983
9149	687953	63908
9150	688009	63831
9151	688074	63755
9152	688143	63679
9153	688210	63603
9154	688280	63527
9155	688339	63451
9156	688396	63374
9157	688471	63299
9158	688540	63223
9159	688609	63147
9160	688675	63071
9161	688751	62996
9162	688821	62920
9163	688895	62845
9164	688967	62770
9165	689040	62694
9166	689112	62619
9167	689190	62544
9168	689265	62469
9169	689333	62393
9170	689397	62317
9171	689458	62240
9172	689516	62164
9173	689596	62089
9174	689663	62013
9175	689728	61937
9176	689804	61862
9177	689878	61786
9178	689930	61709
9179	690008	61634
9180	690073	61558
9181	690135	61482
9182	690207	61406
9183	690277	61331
9184	690351	61256
9185	690422	61180
9186	690521	61107
9187	690587	61031
9188	690673	60957
9189	690746	60881
9190	690807	60805
9191	690901	60732
9192	691004	60659
9193	691091	60585
9194	691201	60512
9195	691283	60438
9196	691388	60365
9197	691453	60289
9198	691526	60214
9199	691585	60137
9200	691658	60062
9201	691730	59987
9202	691795	59910
9203	691885	59837
9204	691984	59764
9205	692085	59691
9206	692194	59618
9207	692276	59544
9208	692366	59470
9209	692435	59394
9210	692497	59318
9211	692557	59241
9212	692619	59165
9213	692691	59089
9214	692770	59015
9215	692835	58939
9216	692937	58866
9217	693033	58792
9218	693110	58717
9219	693216	58645
9220	693290	58569
9221	693360	58494
9222	693450	58420
9223	693553	58347
9224	693635	58272
9225	693726	58198
9226	693841	58127
9227	693947	58054
9228	694067	57983
9229	694148	57908
9230	694226	57833
9231	694291	57757
9232	694363	57681
9233	694425	57605
9234	694490	57529
9235	694569	57454
9236	694652	57380
9237	694763	57307
9238	694870	57235
9239	694949	57160
9240	695043	57086
9241	695120	57011
9242	695195	56936
9243	695291	56862
9244	695363	56787
9245	695439	56712
9246	695519	56637
9247	695579	56560
9248	695649	56485
9249	695717	56409
9250	695801	56335
9251	695865	56258
9252	695939	56183
9253	695993	56106
9254	696061	56030
9255	696131	55955
9256	696204	55879
9257	696289	55805
9258	696374	55731
9259	696460	55656
9260	696555	55583
9261	696637	55508
9262	696695	55431
9263	696769	55356
9264	696840	55280
9265	696945	55208
9266	697022	55133
9267	697091	55057
9268	697196	54984
9269	697266	54908
9270	697357	54834
9271	697447	54760
9272	697513	54684
9273	697583	54609
9274	697684	54536
9275	697759	54460
9276	697820	54384
9277	697886	54308
9278	697948	54232
9279	698019	54156
9280	698089	54081
9281	698161	54005
9282	698224	53929
9283	698291	53853
9284	698356	53777
9285	698424	53701
9286	698495	53626
9287	698562	53550
9288	698624	53474
9289	698704	53399
9290	698774	53323
9291	698840	53247
9292	698917	53172
9293	698992	53097
9294	699079	53023
9295	699166	52948
9296	699237	52873
9297	699313	52798
9298	699405	52724
9299	699505	52650
9300	699596	52576
9301	699690	52503
9302	699782	52429
9303	699848	52353
9304	699926	52278
9305	700017	52204
9306	700106	52129
9307	700230	52058
9308	700321	51984
9309	700395	51909
9310	700464	51833
9311	700543	51758
9312	700625	51683
9313	700688	51607
9314	700755	51531
9315	700825	51456
9316	700921	51382
9317	700998	51307
9318	701054	51230
9319	701121	51154
9320	701185	51078
9321	701241	51002
9322	701308	50926
9323	701375	50850
9324	701442	50774
9325	701519	50699
9326	701586	50623
9327	701654	50548
9328	701726	50472
9329	701788	50396
9330	701876	50322
9331	701967	50247
9332	702070	50174
9333	702175	50101
9334	702257	50026
9335	702322	49950
9336	702382	49874
9337	702449	49798
9338	702553	49725
9339	702637	49651
9340	702745	49578
9341	702857	49505
9342	702924	49429
9343	702985	49353
9344	703082	49279
9345	703173	49205
9346	703250	49130
9347	703321	49054
9348	703393	48979
9349	703463	48903
9350	703535	48828
9351	703601	48752
9352	703684	48677
9353	703753	48602
9354	703825	48526
9355	703895	48451
9356	703966	48375
9357	704040	48300
9358	704106	48224
9359	704180	48149
9360	704260	48074
9361	704343	47999
9362	704408	47923
9363	704455	47846
9364	704497	47768
9365	704579	47694
9366	704641	47618
9367	704705	47542
9368	704779	47466
9369	704852	47391
9370	704913	47315
9371	704974	47238
9372	705042	47163
9373	705114	47087
9374	705187	47012
9375	705275	46938
9376	705335	46861
9377	705417	46787
9378	705511	46713
9379	705571	46636
9380	705654	46562
9381	705719	46486
9382	705789	46410
9383	705894	46337
9384	705981	46263
9385	706076	46189
9386	706137	46112
9387	706237	46039
9388	706330	45965
9389	706428	45891
9390	706515	45817
9391	706590	45741
9392	706655	45665
9393	706716	45589
9394	706781	45513
9395	706847	45438
9396	706923	45362
9397	707001	45287
9398	707065	45211
9399	707133	45136
9400	707201	45060
9401	707264	44984
9402	707342	44909
9403	707408	44833
9404	707468	44757
9405	707535	44681
9406	707608	44606
9407	707667	44530
9408	707743	44454
9409	707838	44380
9410	707906	44305
9411	708002	44231
9412	708079	44156
9413	708142	44080
9414	708205	44004
9415	708288	43929
9416	708378	43855
9417	708466	43780
9418	708537	43705
9419	708594	43628
9420	708657	43552
9421	708722	43477
9422	708781	43400
9423	708850	43325
9424	708916	43249
9425	708978	43173
9426	709037	43097
9427	709116	43022
9428	709195	42947
9429	709261	42871
9430	709326	42795
9431	709389	42719
9432	709475	42645
9433	709544	42569
9434	709608	42493
9435	709681	42418
9436	709782	42344
9437	709843	42268
9438	709903	42192
9439	709964	42116
9440	710038	42041
9441	710110	41965
9442	710173	41889
9443	710247	41814
9444	710321	41739
9445	710393	41663
9446	710467	41588
9447	710550	41513
9448	710629	41438
9449	710688	41362
9450	710755	41287
9451	710818	41211
9452	710884	41135
9453	710946	41059
9454	711005	40983
9455	711068	40907
9456	711129	40831
9457	711203	40756
9458	711285	40681
9459	711372	40606
9460	711465	40532
9461	711536	40457
9462	711597	40381
9463	711669	40305
9464	711733	40230
9465	711817	40155
9466	711896	40080
9467	711968	40005
9468	712033	39929
9469	712111	39854
9470	712172	39778
9471	712243	39702
9472	712312	39627
9473	712376	39551
9474	712442	39475
9475	712531	39401
9476	712605	39326
9477	712702	39252
9478	712762	39176
9479	712824	39100
9480	712903	39025
9481	713025	38952
9482	713101	38877
9483	713168	38801
9484	713226	38725
9485	713302	38650
9486	713368	38574
9487	713451	38499
9488	713510	38423
9489	713569	38347
9490	713631	38271
9491	713690	38195
9492	713750	38119
9493	713807	38043
9494	713871	37967
9495	713934	37892
9496	714008	37816
9497	714073	37741
9498	714138	37665
9499	714209	37589
9500	714280	37514
9501	714347	37438
9502	714404	37362
9503	714480	37287
9504	714550	37212
9505	714628	37137
9506	714701	37061
9507	714818	36988
9508	714926	36915
9509	715019	36841
9510	715128	36767
9511	715238	36694
9512	715312	36619
9513	715380	36543
9514	715453	36468
9515	715536	36393
9516	715641	36319
9517	715716	36244
9518	715790	36169
9519	715868	36094
9520	715935	36018
9521	716002	35942
9522	716072	35867
9523	716137	35791
9524	716201	35716
9525	716266	35640
9526	716334	35564
9527	716397	35489
9528	716463	35413
9529	716529	35337
9530	716597	35262
9531	716675	35187
9532	716755	35112
9533	716825	35036
9534	716897	34961
9535	716958	34885
9536	717032	34810
9537	717118	34735
9538	717177	34659
9539	717244	34584
9540	717307	34508
9541	717382	34433
9542	717435	34356
9543	717512	34281
9544	717587	34206
9545	717659	34131
9546	717742	34056
9547	717813	33981
9548	717887	33905
9549	717959	33830
9550	718027	33755
9551	718095	33679
9552	718161	33603
9553	718242	33529
9554	718342	33454
9555	718456	33381
9556	718547	33307
9557	718628	33232
9558	718689	33156
9559	718766	33081
9560	718829	33005
9561	718894	32929
9562	718954	32854
9563	719014	32778
9564	719081	32702
9565	719146	32626
9566	719204	32551
9567	719260	32474
9568	719328	32399
9569	719428	32325
9570	719518	32250
9571	719617	32176
9572	719711	32102
9573	719783	32027
9574	719848	31951
9575	719916	31875
9576	719975	31800
9577	720047	31724
9578	720114	31649
9579	720178	31573
9580	720237	31497
9581	720299	31421
9582	720369	31346
9583	720435	31270
9584	720498	31195
9585	720561	31119
9586	720616	31043
9587	720682	30968
9588	720750	30892
9589	720813	30816
9590	720886	30741
9591	720961	30666
9592	721030	30590
9593	721086	30515
9594	721163	30439
9595	721219	30363
9596	721291	30288
9597	721370	30213
9598	721436	30138
9599	721511	30062
9600	721582	29987
9601	721656	29912
9602	721731	29837
9603	721804	29762
9604	721876	29686
9605	721948	29611
9606	722018	29536
9607	722089	29460
9608	722156	29385
9609	722237	29310
9610	722339	29236
9611	722456	29162
9612	722567	29089
9613	722636	29013
9614	722701	28938
9615	722763	28862
9616	722822	28786
9617	722886	28711
9618	722955	28635
9619	723010	28559
9620	723110	28485
9621	723205	28411
9622	723312	28337
9623	723414	28263
9624	723492	28188
9625	723561	28112
9626	723636	28037
9627	723709	27962
9628	723775	27886
9629	723843	27811
9630	723899	27735
9631	723957	27659
9632	724043	27584
9633	724130	27510
9634	724198	27434
9635	724264	27359
9636	724326	27283
9637	724382	27207
9638	724462	27132
9639	724526	27057
9640	724605	26981
9641	724674	26906
9642	724741	26831
9643	724805	26755
9644	724874	26680
9645	724945	26604
9646	725007	26529
9647	725078	26453
9648	725141	26378
9649	725205	26302
9650	725272	26227
9651	725338	26151
9652	725408	26076
9653	725470	26000
9654	725534	25925
9655	725602	25849
9656	725674	25774
9657	725746	25699
9658	725820	25624
9659	725897	25549
9660	725976	25474
9661	726046	25398
9662	726122	25323
9663	726201	25248
9664	726272	25173
9665	726324	25097
9666	726381	25021
9667	726451	24946
9668	726527	24871
9669	726598	24796
9670	726668	24720
9671	726748	24645
9672	726819	24570
9673	726893	24495
9674	726960	24419
9675	727035	24344
9676	727109	24269
9677	727184	24194
9678	727267	24119
9679	727340	24044
9680	727423	23969
9681	727503	23894
9682	727582	23819
9683	727657	23744
9684	727732	23669
9685	727808	23594
9686	727881	23518
9687	727945	23443
9688	728007	23367
9689	728078	23292
9690	728136	23216
9691	728215	23141
9692	728282	23066
9693	728348	22990
9694	728415	22915
9695	728482	22840
9696	728548	22764
9697	728606	22689
9698	728679	22613
9699	728748	22538
9700	728818	22463
9701	728883	22387
9702	728948	22312
9703	729016	22237
9704	729083	22161
9705	729153	22086
9706	729234	22011
9707	729349	21937
9708	729429	21862
9709	729500	21787
9710	729568	21712
9711	729628	21636
9712	729688	21560
9713	729762	21485
9714	729819	21410
9715	729892	21334
9716	729975	21259
9717	730034	21184
9718	730102	21109
9719	730166	21033
9720	730252	20958
9721	730357	20884
9722	730501	20811
9723	730602	20736
9724	730695	20662
9725	730775	20587
9726	730841	20511
9727	730915	20436
9728	731036	20362
9729	731111	20287
9730	731198	20212
9731	731274	20137
9732	731339	20062
9733	731413	19987
9734	731513	19912
9735	731599	19837
9736	731682	19763
9737	731772	19688
9738	731863	19613
9739	731941	19538
9740	732025	19463
9741	732125	19389
9742	732193	19313
9743	732249	19238
9744	732319	19162
9745	732380	19087
9746	732441	19011
9747	732535	18937
9748	732638	18862
9749	732717	18787
9750	732778	18712
9751	732859	18637
9752	732951	18562
9753	733044	18487
9754	733152	18413
9755	733253	18338
9756	733356	18264
9757	733442	18189
9758	733541	18114
9759	733638	18040
9760	733731	17965
9761	733821	17890
9762	733890	17815
9763	733986	17740
9764	734090	17666
9765	734172	17591
9766	734240	17515
9767	734295	17440
9768	734359	17364
9769	734422	17289
9770	734491	17214
9771	734549	17138
9772	734609	17062
9773	734676	16987
9774	734745	16912
9775	734814	16836
9776	734887	16761
9777	734957	16686
9778	735029	16611
9779	735111	16536
9780	735187	16461
9781	735259	16385
9782	735328	16310
9783	735395	16235
9784	735469	16160
9785	735542	16084
9786	735602	16009
9787	735666	15933
9788	735734	15858
9789	735814	15783
9790	735883	15708
9791	735944	15632
9792	736008	15557
9793	736072	15482
9794	736142	15406
9795	736202	15331
9796	736275	15256
9797	736340	15180
9798	736404	15105
9799	736470	15030
9800	736547	14954
9801	736616	14879
9802	736695	14804
9803	736770	14729
9804	736842	14654
9805	736915	14578
9806	736988	14503
9807	737054	14428
9808	737123	14353
9809	737191	14277
9810	737256	14202
9811	737335	14127
9812	737406	14052
9813	737475	13977
9814	737555	13901
9815	737626	13826
9816	737683	13751
9817	737746	13675
9818	737812	13600
9819	737871	13525
9820	737939	13449
9821	737998	13374
9822	738072	13299
9823	738140	13224
9824	738209	13148
9825	738281	13073
9826	738355	12998
9827	738423	12923
9828	738484	12847
9829	738557	12772
9830	738629	12697
9831	738689	12622
9832	738765	12546
9833	738848	12471
9834	738923	12396
9835	739003	12321
9836	739068	12246
9837	739148	12171
9838	739222	12096
9839	739299	12021
9840	739367	11945
9841	739449	11870
9842	739527	11795
9843	739584	11720
9844	739650	11645
9845	739709	11569
9846	739767	11494
9847	739826	11418
9848	739901	11343
9849	739977	11268
9850	740050	11193
9851	740113	11118
9852	740172	11042
9853	740232	10967
9854	740315	10892
9855	740389	10817
9856	740456	10742
9857	740531	10667
9858	740620	10592
9859	740694	10516
9860	740765	10441
9861	740832	10366
9862	740891	10291
9863	740972	10216
9864	741040	10140
9865	741118	10065
9866	741200	9990
9867	741275	9915
9868	741346	9840
9869	741418	9765
9870	741488	9690
9871	741559	9615
9872	741629	9539
9873	741705	9464
9874	741779	9389
9875	741845	9314
9876	741909	9239
9877	741974	9163
9878	742031	9088
9879	742100	9013
9880	742173	8938
9881	742253	8863
9882	742330	8788
9883	742388	8712
9884	742467	8637
9885	742543	8562
9886	742616	8487
9887	742716	8412
9888	742782	8337
9889	742844	8262
9890	742912	8186
9891	742976	8111
9892	743047	8036
9893	743122	7961
9894	743197	7886
9895	743258	7811
9896	743319	7735
9897	743394	7660
9898	743452	7585
9899	743506	7510
9900	743563	7434
9901	743627	7359
9902	743696	7284
